10
0	2.054482e+00	6.003183e-01	2.647132e+00	0.000000e+00	0.000000e+00
1	2.647132e+00	3.554528e+00	2.831508e+00	0.000000e+00	0.000000e+00
2	2.831508e+00	2.876292e+00	2.996487e+00	0.000000e+00	0.000000e+00
3	2.996487e+00	1.272099e+00	2.288692e+00	0.000000e+00	0.000000e+00
4	2.288692e+00	2.443186e+00	2.810173e+00	0.000000e+00	0.000000e+00
5	2.810173e+00	1.999232e+00	2.235070e+00	0.000000e+00	0.000000e+00
6	2.235070e+00	2.731189e+00	3.985606e+00	0.000000e+00	0.000000e+00
7	3.985606e+00	1.332045e-01	8.786317e-01	0.000000e+00	0.000000e+00
8	8.786317e-01	3.940775e+00	8.985912e-01	0.000000e+00	0.000000e+00
9	8.985912e-01	1.985868e+00	1.896852e+00	0.000000e+00	0.000000e+00
